region_code,BLcode,country,year,sex,pri,sec,ter,lu,lp,lpc,ls,lsc,lh,lhc,tyr,pyr,syr,hyr,hc,hca,pop,Life expectancy (years),SuicideRate
Asia and the Pacific,94.0,Malaysia,2010.0,M,99.98999786376952,67.0,32.69609832763672,3.1767916679382324,16.356523513793945,10.780555725097656,61.093055725097656,42.0339241027832,19.37363052368164,6.458626747131348,11.029061317443848,5.64211368560791,4.870302677154541,0.516645073890686,3.0129091739654537,6.011791229248048,9131.0,74.493,7.550089552615112
Asia and the Pacific,94.0,Malaysia,1820.0,MF,0.04602550342679024,0.0009263839456252754,0.0,,,,,,,,,,,,,,,,
Asia and the Pacific,94.0,Malaysia,1825.0,MF,0.06349431723356247,0.00126117083709687,0.0,,,,,,,,,,,,,,,,
Asia and the Pacific,94.0,Malaysia,1830.0,MF,0.08758760243654251,0.001716944621875882,0.0,,,,,,,,,,,,,,,,
Asia and the Pacific,94.0,Malaysia,1835.0,MF,0.1208122819662094,0.0023374264128506184,0.0,,,,,,,,,,,,,,,,
Asia and the Pacific,94.0,Malaysia,1840.0,MF,0.16661931574344635,0.0031821352895349264,0.0,,,,,,,,,,,,,,,,
Asia and the Pacific,94.0,Malaysia,1845.0,MF,0.22975490987300876,0.004332095850259066,0.0,,,,,,,,,,,,,,,,
Asia and the Pacific,94.0,Malaysia,1850.0,MF,0.3167387843132019,0.005897604394704104,0.0,,,,,,,,,,,,,,,,
Asia and the Pacific,94.0,Malaysia,1855.0,MF,0.4365115761756897,0.008028803393244743,0.0,,,,,,,,,,,,,,,,
Asia and the Pacific,94.0,Malaysia,1860.0,MF,0.6013051867485046,0.010930062271654606,0.0,,,,,,,,,,,,,,,,
Asia and the Pacific,94.0,Malaysia,1865.0,MF,0.8278002738952637,0.014879556372761725,0.0,,,,,,,,,,,,,,,,
Asia and the Pacific,94.0,Malaysia,1870.0,MF,1.138642191886902,0.020255884155631062,0.0,99.65199279785156,0.33067142963409424,0.025621799752116203,0.022747796028852463,0.006352675147354603,0.019999999552965164,0.006027321796864271,0.016110751777887344,0.013253663666546343,0.002336540725082159,0.0005205469205975534,1.001612424850464,1.071719765663147,494.42169189453125,,
Asia and the Pacific,94.0,Malaysia,1875.0,MF,1.564383625984192,0.02757427282631397,0.0,99.52465057373048,0.4519266188144684,0.03670691326260567,0.02718711271882057,0.00770305935293436,0.019999999552965164,0.006052196491509676,0.02053501084446907,0.017490232363343242,0.0025237358640879393,0.0005210432573221624,1.0020556449890137,1.0737088918685913,618.6490478515625,,
Asia and the Pacific,94.0,Malaysia,1880.0,MF,2.1458902359008794,0.037535786628723145,0.0,99.35112762451172,0.6172311902046204,0.05278633162379265,0.034113168716430664,0.009807303547859192,0.019999999552965164,0.0060768360272049895,0.026684539392590526,0.023347316309809685,0.002815687097609043,0.0005215359851717949,1.0026720762252808,1.0766712427139282,744.0345458984375,,
Asia and the Pacific,94.0,Malaysia,1885.0,MF,2.9371671676635738,0.051094189286232,0.0,99.11502075195312,0.8422307968139648,0.08469419181346892,0.044260397553443916,0.0129122044891119,0.019999999552965164,0.006101244129240513,0.035429697483778,0.03166337311267853,0.003244300140067935,0.0005220239399932325,1.0035492181777954,1.0809085369110107,870.578125,,
Asia and the Pacific,94.0,Malaysia,1890.0,MF,4.008389472961427,0.06954668462276459,0.0,98.79441833496094,1.147823929786682,0.12502819299697876,0.058589465916156776,0.017345182597637177,0.019999999552965164,0.006125423591583967,0.047274932265281684,0.0429009310901165,0.0038514912594109774,0.0005225082277320325,1.0047386884689329,1.0866765975952148,998.27978515625,,
Asia and the Pacific,94.0,Malaysia,1895.0,MF,5.448591709136963,0.09465698897838593,0.0,98.3603057861328,1.5616711378097534,0.18241143226623532,0.07839976251125336,0.023553552106022838,0.019999999552965164,0.006149377208203077,0.06344358623027803,0.058226466178894036,0.004694134928286076,0.0005229878588579595,1.0063645839691162,1.0943697690963743,1207.660888671875,,
Asia and the Pacific,94.0,Malaysia,1900.0,MF,7.3669514656066895,0.1288219839334488,0.0,97.77465057373048,2.119924783706665,0.26524579524993896,0.10554654151201248,0.03217894211411476,0.019999999552965164,0.006173108238726854,0.08546492457389833,0.07908790558576584,0.005853554233908653,0.0005234627751633525,1.0085830688476562,1.104476809501648,1418.9510498046875,,
Asia and the Pacific,94.0,Malaysia,1905.0,MF,9.890819549560547,0.1752968728542328,0.0,94.82283782958984,4.6484642028808585,0.6056098341941833,0.4627591967582703,0.14315126836299896,0.08277209848165512,0.017709368839859962,0.2177666127681732,0.1903540939092636,0.025402871891856197,0.0020096385851502423,1.0220154523849487,1.224083423614502,1617.1412353515625,,
Asia and the Pacific,94.0,Malaysia,1910.0,MF,13.15783977508545,0.2384987771511078,0.004543239250779152,91.6430206298828,7.32949161529541,0.8509004712104797,0.8831866383552551,0.2773037850856781,0.15752388536930084,0.043927852064371116,0.3604978621006012,0.30785441398620605,0.04861442372202873,0.004029040224850178,1.0367074012756348,1.3223415613174438,1856.2413330078125,,
Asia and the Pacific,94.0,Malaysia,1915.0,MF,17.299089431762695,0.3244143128395081,0.012345045804977415,88.75605773925781,9.72481632232666,1.247483491897583,1.2981960773468018,0.4136263132095337,0.23095065355300906,0.06958988308906555,0.4985860884189606,0.420917809009552,0.07165747880935669,0.006010811775922775,1.0511224269866943,1.4039795398712158,2067.17626953125,,
Asia and the Pacific,94.0,Malaysia,1920.0,MF,22.41120147705078,0.4411441385746002,0.025413552299141884,86.02498626708984,11.233985900878906,1.604788064956665,2.26102876663208,0.7311180233955383,0.4854105114936829,0.127645343542099,0.6932650208473206,0.549949586391449,0.13105431199073792,0.012261115945875643,1.0717860460281372,1.5660548210144043,2295.50537109375,,
Asia and the Pacific,94.0,Malaysia,1925.0,MF,28.51927757263184,0.5996251702308655,0.04661921039223671,79.95352935791016,16.038400650024414,2.576225996017456,3.28068470954895,1.0732493400573728,0.7307344675064087,0.2136087715625763,1.0105127096176147,0.7991239428520203,0.1925019323825836,0.01888684742152691,1.1063333749771118,1.7237489223480225,2568.7607421875,,
Asia and the Pacific,94.0,Malaysia,1930.0,MF,35.53925704956055,0.8145793080329895,0.08024724572896957,74.56637573242188,20.317609786987305,3.715431451797485,4.187581062316895,1.3815109729766846,0.9306092262268066,0.28581976890563965,1.298441767692566,1.0280826091766355,0.2460305094718933,0.024328580126166344,1.138650894165039,1.8509562015533447,2879.465087890625,,
Asia and the Pacific,94.0,Malaysia,1935.0,MF,43.25596618652344,1.1057418584823608,0.13265089690685272,70.14111328125,24.002952575683594,5.005199909210205,4.784013271331787,1.58529531955719,1.0729548931121826,0.332279771566391,1.5318063497543335,1.2216626405715942,0.2820390462875366,0.028104702010750767,1.1655354499816897,1.940265417098999,3064.97021484375,,
Asia and the Pacific,94.0,Malaysia,1940.0,MF,51.33425903320313,1.4994195699691772,0.213188111782074,66.18638610839844,27.34385108947754,6.520767688751222,5.277264595031738,1.753938913345337,1.1931461095809937,0.369034081697464,1.7474026679992676,1.4041632413864136,0.3119957149028778,0.03124369494616985,1.190936803817749,2.0169727802276607,3261.1181640625,,
Asia and the Pacific,94.0,Malaysia,1945.0,MF,59.37006759643555,2.030409574508667,0.3355526626110077,62.271644592285156,30.701717376708984,8.134920120239258,5.727285385131836,1.9063673019409182,1.2993528842926023,0.3983741998672485,1.9596798419952397,1.5866974592208862,0.33902794122695923,0.03395447507500648,1.2164880037307741,2.087908744812012,2795.575927734375,,
Asia and the Pacific,94.0,Malaysia,1950.0,MF,66.96765899658203,2.744253158569336,0.5196431875228882,58.01121139526367,34.325443267822266,10.601614952087402,6.2463645935058585,2.075929880142212,1.4169790744781494,0.4373442232608795,2.214315414428711,1.8076122999191284,0.36961668729782093,0.03708649426698685,1.2478618621826172,2.170195817947388,3304.0,53.302,
Asia and the Pacific,94.0,Malaysia,1955.0,MF,52.32256698608398,4.741245746612549,0.7941440343856812,53.72632217407226,36.93718338012695,11.690816879272461,7.819734573364258,2.5614349842071533,1.516756892204285,0.501462459564209,2.5026164054870605,2.0190296173095703,0.44322240352630615,0.04036441072821617,1.2843613624572754,2.290082693099976,3722.0,56.875,
Asia and the Pacific,94.0,Malaysia,1960.0,MF,96.0,18.441177368164066,1.2000000476837158,47.96551895141602,39.94420623779297,15.543434143066404,10.525335311889648,3.301053762435913,1.5401819944381714,0.5320684313774109,2.9856202602386475,2.3885600566864014,0.5556149482727051,0.04144502431154251,1.3479191064834597,2.461735725402832,4176.0,59.99100000000001,
Asia and the Pacific,94.0,Malaysia,1965.0,MF,90.0,27.176469802856445,2.0,41.58008575439453,42.468509674072266,17.72403335571289,14.25975227355957,4.700021743774414,1.6916532516479492,0.5382659435272217,3.5416681766510014,2.7628605365753174,0.7342091798782349,0.044598404318094254,1.424992918968201,2.713383913040161,4809.0,62.39,
Asia and the Pacific,94.0,Malaysia,1970.0,MF,87.0,33.0,1.7000000476837158,33.546798706054695,44.45175552368164,22.70182991027832,20.21994400024414,7.332293510437013,1.7815016508102417,0.5582295060157776,4.406084060668945,3.3346941471099854,1.0245952606201172,0.046794593334198,1.5536521673202517,3.1025202274322514,5643.0,64.595,
Asia and the Pacific,94.0,Malaysia,1975.0,MF,91.0,40.76470565795898,3.0999999046325684,29.15644073486328,42.8353271484375,23.2666015625,25.988733291625977,10.699484825134276,2.0194997787475586,0.5567107796669006,5.064082145690918,3.663552045822144,1.3490062952041626,0.0515240989625454,1.659320592880249,3.4721498489379883,6641.0,66.442,
Asia and the Pacific,94.0,Malaysia,1980.0,MF,95.0,47.55882263183594,4.300000190734863,23.84302520751953,38.88294219970703,21.5911865234375,33.540477752685554,16.307790756225586,3.681725263595581,0.9223272204399108,6.0558838844299325,4.047555923461913,1.9162466526031492,0.0920809954404831,1.8323299884796145,4.057539939880371,7849.0,68.117,
Asia and the Pacific,94.0,Malaysia,1985.0,MF,99.0,51.44117736816406,5.9000000953674325,19.07732391357422,34.7115478515625,20.651376724243164,40.00686264038086,19.958478927612305,6.204262733459473,1.7506240606307983,7.025496959686278,4.4335551261901855,2.4328434467315674,0.1590978056192398,2.0188937187194824,4.54459810256958,9029.0,69.62100000000001,
Asia and the Pacific,94.0,Malaysia,1990.0,MF,93.0,54.35293960571289,7.199999809265138,15.090585708618164,29.03311920166016,18.07796287536621,46.59006118774414,23.84331321716309,9.28623104095459,2.81011176109314,8.009307861328125,4.7659101486206055,3.0014705657958984,0.24192678928375244,2.22761344909668,5.00978422164917,10671.0,70.865,9.697636878032137
Asia and the Pacific,94.0,Malaysia,1995.0,MF,91.0,55.32352828979492,10.600000381469727,11.553909301757812,26.38267707824707,16.774505615234375,52.84458541870117,29.31872367858887,9.218827247619627,2.8476991653442383,8.663254737854004,5.0185203552246085,3.403404712677002,0.2413305789232254,2.3781561851501465,5.264927387237549,12290.0,71.834,9.423982616375932
Asia and the Pacific,94.0,Malaysia,2000.0,MF,98.0,66.0,26.0,8.91601276397705,21.73430824279785,14.077226638793945,58.75735473632813,36.81190490722656,10.592324256896973,3.142770528793335,9.486688613891602,5.235327243804932,3.9766597747802734,0.27470213174819946,2.5822699069976807,5.555290699005127,14303.0,72.594,9.028468876395438
Asia and the Pacific,94.0,Malaysia,2005.0,MF,100.0,69.0,28.0,6.889547824859619,18.833202362060547,12.367805480957033,59.48079681396485,39.03105163574219,14.796454429626465,4.403146266937256,10.158074378967283,5.392665386199951,4.381417751312257,0.3839919865131378,2.761592388153076,5.774458885192871,15971.0,73.555,8.059333388935768
Asia and the Pacific,94.0,Malaysia,2010.0,MF,100.0,67.0,37.0,4.44398307800293,16.780168533325195,11.082053184509276,59.42218399047852,42.12785339355469,19.35366439819336,5.7560672760009775,10.8871488571167,5.562417507171631,4.8225364685058585,0.5021947622299194,2.970454216003418,5.938786029815674,17993.0,74.493,7.550089552615112
Asia and the Pacific,82.0,Myanmar,1820.0,F,0.0,0.0,0.0006733186892233789,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1825.0,F,0.005160481203347445,0.0,0.0006733186892233789,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1830.0,F,0.012214775197207928,0.0,0.0006733186892233789,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1835.0,F,0.02371644228696823,0.0,0.0006733186892233789,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1840.0,F,0.04196467250585556,0.0,0.0006733186892233789,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1845.0,F,0.07033905386924744,0.0,0.0006733186892233789,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1850.0,F,0.11377675831317903,0.0,0.0006733186892233789,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1855.0,F,0.1794486790895462,0.0,0.0006733186892233789,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1860.0,F,0.2777104675769806,0.0,0.0006733186892233789,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1865.0,F,0.4234272837638855,0.001413185498677194,0.0006733186892233789,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1870.0,F,0.6377947926521301,0.003751700045540929,0.0006733186892233789,99.8625717163086,0.13889308273792267,0.03505823388695717,0.01999999769032001,0.0036643014755100007,0.01999999769032001,0.009183691814541815,0.0077359857968986034,0.0050790258683264256,0.002073285635560751,0.0005836738855578005,1.0007739067077637,1.0592931509017944,1207.8642578125,,
Asia and the Pacific,82.0,Myanmar,1875.0,F,0.9507956504821776,0.007721938192844391,0.0006733186892233789,99.78815460205078,0.21135921776294708,0.05399570614099503,0.01999999769032001,0.0035433834418654437,0.01999999769032001,0.009104195982217787,0.009560049511492252,0.006907098460942507,0.002070867689326405,0.0005820839432999492,1.000956416130066,1.0593551397323608,1439.7489013671875,,
Asia and the Pacific,82.0,Myanmar,1880.0,F,1.40442156791687,0.01424969732761383,0.0006733186892233789,99.67838287353516,0.3183917999267578,0.08224957436323166,0.020000001415610317,0.0035344224888831377,0.020000001415610317,0.009041106328368187,0.012264338321983814,0.009612827561795713,0.002070688409730792,0.0005808218265883625,1.0012271404266355,1.0596243143081665,1671.9942626953125,,
Asia and the Pacific,82.0,Myanmar,1885.0,F,2.0567195415496826,0.02473778836429119,0.0006733186892233789,99.5178680419922,0.4749074578285217,0.12415993958711626,0.019999999552965164,0.00400154571980238,0.019999999552965164,0.00903527345508337,0.016242083162069317,0.013581347651779652,0.002080030739307404,0.0005807053530588746,1.0016255378723145,1.0604970455169678,1904.6004638671875,,
Asia and the Pacific,82.0,Myanmar,1890.0,F,2.9865212440490723,0.041297975927591324,0.0011041234247386458,99.28490447998048,0.7017853856086731,0.1856871247291565,0.021917248144745827,0.00410783477127552,0.01999999769032001,0.00903481338173151,0.022165682166814804,0.019426139071583748,0.002158846473321318,0.0005806956323795022,1.0022190809249878,1.0612664222717283,2137.5673828125,,
Asia and the Pacific,82.0,Myanmar,1895.0,F,1.3357713222503662,0.06709090620279312,0.0017156724352389574,98.94938659667969,1.0276768207550049,0.27548643946647644,0.028817012906074524,0.004999458324164152,0.019999999552965164,0.009078135713934898,0.031050175428390506,0.02801594510674477,0.0024526696652174,0.000581562053412199,1.0031098127365112,1.0631632804870603,2522.7177734375,,
Asia and the Pacific,82.0,Myanmar,1900.0,F,4.8976783752441415,0.1068219542503357,0.0025784345343708988,97.19945526123048,2.414369821548462,0.6670453548431396,0.3752311170101166,0.0575680136680603,0.0313839428126812,0.012383108027279377,0.09681189060211183,0.07789290696382523,0.01804364286363125,0.000875340192578733,1.0097281932830808,1.1174737215042114,2908.46533203125,,
Asia and the Pacific,82.0,Myanmar,1905.0,F,2.1720609664916988,0.16746072471141815,0.003787857014685869,95.9413070678711,3.3085076808929443,0.8956043124198914,0.7227905988693237,0.12461265176534653,0.04308269917964935,0.018591513857245445,0.14993949234485626,0.11471717804670335,0.0339888371527195,0.0012334779603406787,1.0151069164276123,1.1623778343200684,3179.08447265625,,
Asia and the Pacific,82.0,Myanmar,1910.0,F,7.149862766265869,0.2592779994010925,0.00547334086149931,94.3072280883789,4.628946304321289,1.2670830488204956,1.0224850177764893,0.18217886984348294,0.05338127538561821,0.024151446297764775,0.21025173366069794,0.16095523536205292,0.04774585366249085,0.0015506515046581626,1.0212477445602417,1.1965928077697754,3419.19873046875,,
Asia and the Pacific,82.0,Myanmar,1915.0,F,8.502910614013674,0.3973272144794464,0.007810110691934823,91.59178161621094,5.820823192596436,1.6194313764572144,2.594399929046631,0.4630160927772522,0.047574497759342194,0.02518385648727417,0.37183001637458796,0.25448405742645264,0.11589079350233078,0.0014551596250385046,1.037882924079895,1.2973744869232178,3593.491455078125,,
Asia and the Pacific,82.0,Myanmar,1920.0,F,9.855958938598633,0.6035348773002625,0.01103503443300724,90.2257308959961,6.956894397735597,1.9736849069595337,2.8143069744110107,0.5248354077339172,0.0540633425116539,0.02922514453530312,0.4213249385356903,0.2933464050292969,0.12631279230117798,0.0016657571541145446,1.0430326461791992,1.320445895195007,3755.43310546875,,
Asia and the Pacific,82.0,Myanmar,1925.0,F,11.209007263183594,0.9095987677574158,0.04156462103128433,88.7015151977539,8.247802734375,2.3888964653015137,3.0313909053802486,0.5895669460296631,0.05977696552872658,0.0329432487487793,0.4748686850070954,0.3363806903362274,0.13663358986377716,0.0018544088816270234,1.0486323833465576,1.343500018119812,3953.49462890625,,
Asia and the Pacific,82.0,Myanmar,1930.0,F,12.562055587768555,1.3609001636505127,0.057878263294696815,86.6411361694336,9.770824432373047,2.8648521900177,3.555891990661621,0.7247920632362366,0.06416460126638412,0.036009132862091064,0.5601006150245667,0.39751580357551575,0.16058139503002167,0.0020034522749483585,1.0576083660125732,1.3841890096664429,4168.8037109375,,
Asia and the Pacific,82.0,Myanmar,1935.0,F,13.915103912353516,1.3959100246429443,0.08014891296625137,84.80714416503906,11.09277057647705,3.330382823944092,4.0551509857177725,0.8627200126647949,0.06848307698965073,0.03913691639900208,0.6391302347183228,0.4534084498882294,0.18356943130493164,0.00215237308293581,1.0659996271133425,1.4222962856292725,4453.4248046875,,
Asia and the Pacific,82.0,Myanmar,1940.0,F,15.268152236938475,1.5632771253585815,0.11046238243579863,83.34910583496094,12.190467834472654,3.7616894245147705,4.401731491088867,0.9760574102401732,0.07164811342954636,0.04148981720209122,0.7001304030418396,0.4979783296585083,0.19988928735256195,0.002262781606987119,1.0725221633911133,1.4514299631118774,4561.0,,
Asia and the Pacific,82.0,Myanmar,1945.0,F,16.621200561523438,0.24707914888858795,0.20339304208755493,82.44477844238281,12.982755661010742,4.162332057952882,4.486534595489502,1.0238527059555054,0.08593182265758514,0.046111959964036935,0.733535647392273,0.5258004069328308,0.2050943374633789,0.002640869235619902,1.0761109590530396,1.4669787883758545,5158.3330078125,,
Asia and the Pacific,82.0,Myanmar,1950.0,F,17.9742488861084,1.4178965091705322,0.2937130630016327,80.71697998046875,14.532079696655273,5.0953946113586435,4.62239408493042,1.1418548822402954,0.12855231761932373,0.06528905779123306,0.8019102215766907,0.5825873613357544,0.21544599533081052,0.0038768169470131397,1.0834940671920776,1.5041366815567017,5271.0,34.018,
Asia and the Pacific,82.0,Myanmar,1955.0,F,44.703369140625,3.1795363426208496,0.4222116768360138,78.98696899414062,15.940410614013672,5.6986751556396475,4.911391735076903,1.2127323150634766,0.15483057498931885,0.07334234565496445,0.8699942231178284,0.6354305744171143,0.2300001680850983,0.004563454072922468,1.0908960103988647,1.5299620628356934,5548.0,38.961,
Asia and the Pacific,82.0,Myanmar,1960.0,F,33.16923141479492,4.941176414489746,0.5699999928474426,78.781494140625,15.925429344177244,5.927070140838622,5.12001371383667,1.2448569536209106,0.17306557297706604,0.07578115910291673,0.8938317894935608,0.648773193359375,0.2400816231966019,0.004976931493729353,1.0934995412826538,1.542055606842041,6011.0,42.381,
Asia and the Pacific,82.0,Myanmar,1965.0,F,44.0,7.764706134796143,0.8600000143051147,76.86894226074219,16.896957397460938,6.773360252380371,6.044715881347656,1.5652836561203003,0.1893817037343979,0.07803467661142349,1.01257586479187,0.7227702140808105,0.2844572365283966,0.005348342005163431,1.1065616607666016,1.6072849035263062,6635.0,45.63,
Asia and the Pacific,82.0,Myanmar,1970.0,F,61.0,12.0,1.75,74.65681457519531,18.028972625732425,7.89893627166748,7.14175271987915,1.9108917713165283,0.17245441675186154,0.0639290139079094,1.1500893831253052,0.8111264705657959,0.33423522114753723,0.0047276848927140245,1.1218835115432741,1.6695122718811035,7426.0,48.79600000000001,
Asia and the Pacific,82.0,Myanmar,1975.0,F,63.0,13.411765098571776,2.900000095367432,71.42205810546875,19.737905502319336,9.419748306274414,8.868586540222168,2.275174140930176,0.0,0.0,1.3381434679031372,0.9378965497016908,0.4002469480037689,4.2572190217526895e-09,1.1431806087493896,1.7174930572509766,8334.0,50.907,
Asia and the Pacific,82.0,Myanmar,1980.0,F,69.30000305175781,14.117647171020508,4.5,58.89928436279297,28.93000411987305,14.750309944152832,11.14246940612793,4.363401412963866,1.0282436609268188,0.453955590724945,1.984740257263184,1.3604347705841064,0.5946613550186157,0.029644008725881577,1.2195403575897217,2.1302859783172607,9363.0,52.91,
Asia and the Pacific,82.0,Myanmar,1985.0,F,75.5999984741211,15.529412269592285,4.800000190734863,48.90959167480469,35.51797866821289,19.10281562805176,13.85495662689209,6.923709392547607,1.6570482254028318,0.9099069237709044,2.556330442428589,1.7128959894180298,0.7920953631401062,0.05133911222219467,1.291278839111328,2.44101357460022,10563.0,54.97,
Asia and the Pacific,82.0,Myanmar,1990.0,F,80.0,16.235294342041016,4.900000095367432,43.46656036376953,40.48051452636719,23.34036064147949,14.189091682434082,8.560110092163086,1.8638345003128047,1.082774043083191,2.950108766555786,2.04058051109314,0.850596010684967,0.05893220007419586,1.343140959739685,2.615543842315674,11937.0,56.849,7.779466750409352
Asia and the Pacific,82.0,Myanmar,1995.0,F,80.58000183105469,22.200000762939453,6.699999809265138,37.086387634277344,44.62053680419922,26.929672241210934,15.771760940551758,10.1659574508667,2.5213136672973637,1.379694938659668,3.467587947845459,2.404099225997925,0.9854683876037598,0.07802022248506546,1.4144755601882937,2.836452007293701,13459.0,58.46,7.480872577078585
Asia and the Pacific,82.0,Myanmar,2000.0,F,96.49090576171876,36.01177215576172,8.0,30.19967842102051,48.95680618286133,30.589805603027344,17.260700225830078,11.664706230163574,3.582817792892456,1.8329486846923828,4.025318145751953,2.778311491012573,1.1386913061141968,0.10831531882286073,1.495606541633606,3.0749857425689697,15100.0,60.063,7.03020599675357
Asia and the Pacific,82.0,Myanmar,2005.0,F,100.0,43.003395080566406,12.0,25.49456787109375,49.29082870483398,31.634483337402344,20.394672393798828,14.374624252319336,4.819929599761963,2.417361259460449,4.607488632202148,3.07026743888855,1.392475128173828,0.1447458416223526,1.5852606296539309,3.3580691814422607,16732.0,61.607,6.532083720825548
Asia and the Pacific,82.0,Myanmar,2010.0,F,100.0,49.39537811279297,16.0,19.92259788513184,50.15887069702149,37.13199234008789,23.81091117858887,17.469219207763672,6.10761833190918,3.0802669525146484,5.3492159843444815,3.497180461883545,1.6682779788970947,0.1837577372789383,1.707314372062683,3.669797658920288,18329.0,63.525,5.740158984361815
Asia and the Pacific,82.0,Myanmar,1820.0,M,0.009999999776482582,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1825.0,M,0.11980847269296645,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1830.0,M,0.3156841695308685,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1835.0,M,0.625750720500946,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1840.0,M,1.1025327444076538,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1845.0,M,1.8193902969360352,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1850.0,M,2.877209186553955,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1855.0,M,4.412027359008789,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1860.0,M,6.602521896362305,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1865.0,M,9.67494297027588,0.029911577701568607,0.009999999776482582,,,,,,,,,,,,,,,,
Asia and the Pacific,82.0,Myanmar,1870.0,M,13.900956153869627,0.08363018184900284,0.009999999776482582,96.77145385742188,3.218388557434082,0.7104323506355286,0.020000001415610317,0.0018240321660414336,0.020000001415610317,0.011654866859316826,0.08284599334001541,0.08017641305923462,0.002036480698734522,0.0006330966716632247,1.0083190202713013,1.0669556856155396,1302.054443359375,,
Asia and the Pacific,82.0,Myanmar,1875.0,M,23.45381164550781,0.1756044626235962,0.009999999776482582,95.17755889892578,4.788969039916992,1.0715118646621704,0.036098722368478775,0.002590728458017111,0.01999999769032001,0.011837242171168327,0.12278608232736588,0.1194535717368126,0.0026957634836435322,0.0006367469322867693,1.0123542547225952,1.0724525451660156,1551.07275390625,,
Asia and the Pacific,82.0,Myanmar,1880.0,M,32.87762451171875,0.3277807235717773,0.009999999776482582,92.88385772705078,7.038470268249513,1.6012208461761477,0.07700382173061371,0.005525022279471159,0.01999999769032001,0.012007311917841434,0.18170477449893951,0.1766739785671234,0.004390653222799301,0.0006401499267667532,1.018336534500122,1.082331895828247,1800.1754150390625,,
Asia and the Pacific,82.0,Myanmar,1885.0,M,30.67226600646973,0.5733908414840698,0.009999999776482582,88.99715423583984,10.847073554992676,2.514289379119873,0.1539195030927658,0.009129024110734464,0.019999999552965164,0.012127929367125034,0.28236594796180725,0.27418404817581177,0.007539360783994199,0.0006425619940273464,1.0286390781402588,1.097787857055664,2049.3623046875,,
Asia and the Pacific,82.0,Myanmar,1890.0,M,28.20013999938965,0.9622473716735841,0.009999999776482582,84.04254913330078,15.670904159545898,3.710992813110352,0.2839930057525635,0.020987452939152718,0.020000001415610317,0.012248207814991474,0.4134221076965332,0.399797648191452,0.012979469262063505,0.0006449665524996817,1.0422086715698242,1.123548984527588,2298.63330078125,,
Asia and the Pacific,82.0,Myanmar,1895.0,M,35.33308792114258,1.5681806802749634,0.009999999776482582,80.41275787353516,19.08909797668457,4.611650466918945,0.4932749271392822,0.04463812336325645,0.019999999552965164,0.012333082035183908,0.5170163512229919,0.494545966386795,0.021823760122060776,0.0006466644699685277,1.0530614852905271,1.153043508529663,2711.15234375,,
Asia and the Pacific,82.0,Myanmar,1900.0,M,37.48341369628906,2.4991464614868164,0.016837358474731445,80.2109603881836,17.93157196044922,4.394715309143066,1.779951810836792,0.1952350288629532,0.0883270725607872,0.034365929663181305,0.6041131615638733,0.5212569236755371,0.08040239661931993,0.002453865483403206,1.0622733831405642,1.267266035079956,3123.81103515625,,
Asia and the Pacific,82.0,Myanmar,1905.0,M,43.36137390136719,3.910248279571533,0.020314371213316917,78.99848937988281,17.696062088012695,4.4662394523620605,3.153380870819092,0.3937358558177948,0.15930867195129395,0.08659003674983977,0.7242400646209717,0.5757536292076111,0.1435684710741043,0.004917993675917387,1.0751111507415771,1.3642226457595823,3412.390625,,
Asia and the Pacific,82.0,Myanmar,1910.0,M,41.864524841308594,6.0190043449401855,0.009999999776482582,78.29402160644531,17.03141212463379,4.436828136444092,4.461780548095703,0.6418169140815735,0.2208208441734314,0.13127660751342773,0.8282675743103027,0.6166688799858093,0.20455680787563324,0.007041908334940672,1.0863535404205322,1.44842791557312,3667.89697265625,,
