Region,Country,Year,Sex,Primary enrollment (%),Secondary enrollment (%),Tertiary enrollment (%),No schooling (%),Primary schooling (%),Primary schooling complete (%),Secondary schooling (%),Secondary schooling complete (%),Tertiary schooling (%),Tertiary schooling complete (%),Total schooling (years),Total primary schooling (years),Total secondary schooling (years),Total tertiary schooling (years),Human capital,Human capital adjusted,Population (thousands),Life expectancy (years),SuicideRate (%)
Latin America and the Caribbean,Cuba,1925,M,41.577976227,2.555591583,0.357054234,41.400192261,53.992321014,19.133234024,3.538828373,1.230941296,0.998126209,0.924570262,2.673588514,2.465983868,0.169150561,0.038453944,1.306509256,2.014540195,1032.111816406,38.760159,
Latin America and the Caribbean,Cuba,1930,M,37.034069061,2.333157539,1.417795181,33.854999542,61.297538757,23.036516190,3.712014437,1.309752941,1.198398590,1.100883007,3.056096315,2.824646711,0.185464114,0.045985617,1.357452273,2.124098539,1171.160766602,42,
Latin America and the Caribbean,Cuba,1935,M,39.134693146,2.403590918,1.499559879,30.151365280,64.626159668,25.000663757,3.854706287,1.368571281,1.366133451,1.234574556,3.252957582,3.002054930,0.198888615,0.052014086,1.384440064,2.190915108,1307.171752930,44.571522,
Latin America and the Caribbean,Cuba,1940,M,41.245563507,1.420796037,1.547765613,28.460254669,66.073616028,26.028032303,4.003012657,1.441985965,1.482245803,1.305992723,3.358167171,3.092164993,0.210237265,0.055764779,1.399082541,2.235097885,1434.162353516,45,
Latin America and the Caribbean,Cuba,1945,M,54.447456360,0.861692965,1.552740216,26.964838028,67.511505127,27.148576736,3.916368008,1.427897334,1.542868614,1.356058836,3.436085224,3.167356730,0.210750058,0.057978518,1.410026550,2.255429745,1521,50.930962,
Latin America and the Caribbean,Cuba,1950,M,67.525848389,6.961172581,3.452114820,24.821380615,69.529747009,28.437421799,3.706881285,1.123324156,1.941996455,1.585114241,3.566344738,3.277947664,0.217854947,0.070542142,1.428513646,2.306498528,1842,58.225,
Latin America and the Caribbean,Cuba,1955,M,66.012893677,10.667911530,3.256062984,24.666069031,69.084434509,28.021646500,4.428792477,1.296138644,1.915019989,1.564607978,3.602277756,3.293811083,0.238874272,0.069592558,1.433655977,2.328536034,2004,60.87,
Latin America and the Caribbean,Cuba,1960,M,44.406139374,16.781154633,3.719080448,24.444704056,63.869712830,29.950721741,9.394281387,3.076305151,2.291299820,1.698868752,4.021881104,3.515748024,0.426329643,0.079803266,1.495092511,2.616928101,2184,63.834,
Latin America and the Caribbean,Cuba,1965,M,99.989997864,14.558653831,4.930660248,23.463434219,58.745288849,29.602048874,14.962003708,5.151652336,2.829272032,2.001758575,4.458822250,3.717896700,0.644305050,0.096620612,1.561867476,2.911030769,2315,66.956,
Latin America and the Caribbean,Cuba,1970,M,99.989997864,17.604072571,6.440125465,16.418876648,56.663520813,30.573265076,23.045312881,8.824110031,3.872282982,2.640066624,5.429676056,4.232159138,1.067269444,0.130247027,1.721106887,3.438527584,2439,69.809,
Latin America and the Caribbean,Cuba,1975,M,99.989997864,32.146057129,15.238369942,8.260567665,52.508548737,29.437009811,34.429767609,13.728164673,4.801115513,3.449629068,6.698888779,4.812219620,1.721654654,0.165014952,1.954020143,4.028264999,2594,72.138,
Latin America and the Caribbean,Cuba,1980,M,98.956817627,53.636165619,19.694431305,3.282871008,40.018222809,22.984792709,51.182357788,20.239286423,5.527612209,3.891075611,8.106104851,5.292688847,2.625041962,0.188373774,2.249280691,4.690978527,2919,73.794,
Latin America and the Caribbean,Cuba,1985,M,95.955619812,64.370185852,18.157100677,4.889953136,28.355630875,16.500022888,60.387275696,25.450471878,6.367140293,4.456861019,8.849441528,5.350934505,3.282026768,0.216480047,2.422849178,5.106310368,3284,74.511,
Latin America and the Caribbean,Cuba,1990,M,94,65.200523376,17.424182892,5.909361839,21.077182770,12.542637825,65.902809143,29.420709610,7.110646725,5.061902046,9.357728004,5.389401436,3.724875450,0.243450895,2.549182653,5.399166584,3621,74.638,19.836827897
Latin America and the Caribbean,Cuba,1995,M,98.135810852,75.743339539,10.006674767,6.522349834,15.791481972,9.674157143,69.742935181,32.726486206,7.943231583,5.872100830,9.676829338,5.425138950,3.975383282,0.276306629,2.631839275,5.582698822,3747,75.412,19.324393006
Latin America and the Caribbean,Cuba,2000,M,99.989997864,78.618957520,20.073085785,6.155530930,12.523172379,7.938638210,72.936065674,34.389839172,8.385228157,6.346043587,9.917551994,5.493131638,4.129795074,0.294625401,2.695962191,5.711525917,3866,76.699,15.310175457
Latin America and the Caribbean,Cuba,2005,M,99.989997864,90.546089172,45.770805359,4.830139637,10.869346619,6.965815544,71.290184021,33.506553650,13.010329247,7.919749260,10.348468781,5.593085766,4.336781979,0.418601543,2.814675331,5.927044868,3967,77.688,12.038221075
Latin America and the Caribbean,Cuba,2010,M,99.989997864,88.969306946,90.253051758,3.618791819,8.804560661,5.728803158,66.129547119,31.565359116,21.447099686,12.658600807,11.015295029,5.690599918,4.642582417,0.682113826,3.008764505,6.237889290,4006,78.338,11.159999073
Latin America and the Caribbean,Cuba,1820,MF,0.688522458,0.021533120,0.005312990,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Cuba,1825,MF,0.888377190,0.028216565,0.006793527,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Cuba,1830,MF,1.145580530,0.036973655,0.008686601,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Cuba,1835,MF,1.476151586,0.048447229,0.011107138,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Cuba,1840,MF,1.900297403,0.063479014,0.014202068,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Cuba,1845,MF,2.443321943,0.083170891,0.018159222,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Cuba,1850,MF,3.136608601,0.108964801,0.023218716,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Cuba,1855,MF,4.018592358,0.142746910,0.029687461,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Cuba,1860,MF,5.135567188,0.186982974,0.037957728,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Cuba,1865,MF,6.542063713,0.244894147,0.048530795,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Cuba,1870,MF,8.300410271,0.320684165,0.062047169,96.845184326,2.943481922,0.357273221,0.164395913,0.049164020,0.047470182,0.029249460,0.120981507,0.111734614,0.007712507,0.001534392,1.012171626,1.134343505,847.793640137,,
Latin America and the Caribbean,Cuba,1875,MF,10.478928566,0.419831991,0.079325043,96.005638123,3.720171213,0.460508227,0.214535162,0.064919226,0.059863653,0.036944240,0.153800011,0.141884327,0.009979542,0.001936155,1.015498877,1.154826641,884.135742188,,
Latin America and the Caribbean,Cuba,1880,MF,13.148119926,0.549466610,0.101409338,94.957405090,4.686885834,0.651982009,0.279879451,0.085746266,0.075867288,0.046966672,0.196901530,0.181510851,0.012934008,0.002456675,1.019885302,1.179288149,920.929199219,,
Latin America and the Caribbean,Cuba,1885,MF,20.182088852,0.718843341,0.129634067,93.657119751,5.881498814,0.919208825,0.364992380,0.113284908,0.096389614,0.059902146,0.251606405,0.231704146,0.016776413,0.003125839,1.025479794,1.208219647,960.964355469,,
Latin America and the Caribbean,Cuba,1890,MF,27.216058731,0.939943135,0.165701538,91.889701843,7.512000084,1.323516965,0.475777268,0.149705425,0.122520752,0.076445691,0.326705813,0.300963372,0.021763103,0.003979328,1.033210158,1.243217826,1001.492370605,,
Latin America and the Caribbean,Cuba,1895,MF,36.363029480,1.228215218,0.211782813,89.145790100,10.078620911,2.018893719,0.619851649,0.197878525,0.155733347,0.097555071,0.442756236,0.409460545,0.028229920,0.005065764,1.045270443,1.287710547,1052.559448242,,
Latin America and the Caribbean,Cuba,1900,MF,45.509998322,1.603481054,0.270644814,80.040245056,18.794939041,4.436286449,0.915882349,0.293553263,0.248932838,0.143666208,0.817360222,0.766825736,0.042682536,0.007851959,1.085169315,1.397415400,1071.821289063,32,
Latin America and the Caribbean,Cuba,1905,MF,41.971488953,1.406616449,0.169469595,67.960639954,30.335439682,7.889107704,1.355519295,0.435176581,0.348402590,0.207318410,1.322273612,1.248971701,0.062187526,0.011114405,1.141367793,1.531032801,1195,34.158241,
Latin America and the Caribbean,Cuba,1910,MF,38.432979584,1.209751844,0.349086463,62.373741150,35.663520813,10.133621216,1.522328377,0.503139615,0.440403044,0.271445185,1.578572035,1.491678238,0.072656848,0.014236919,1.170998931,1.607320309,1234.957519531,36,
Latin America and the Caribbean,Cuba,1915,MF,46.694686890,1.284246564,0.425447166,52.862415314,44.458583832,14.080357552,2.298378944,0.750951290,0.380623609,0.289681971,2.025578976,1.916908383,0.095264435,0.013406136,1.224530935,1.707953215,1418.124877930,36.290482,
Latin America and the Caribbean,Cuba,1920,MF,54.956390381,1.407913327,0.642897546,47.913585663,49.055301666,16.621498108,2.433146715,0.825072169,0.597965539,0.437236667,2.284228563,2.152170658,0.111353748,0.020704130,1.256616592,1.810598254,1562.5,39,
Latin America and the Caribbean,Cuba,1925,MF,53.343063354,1.634398341,0.250485957,41.285968781,55.230987549,19.759582520,2.848129272,0.990227282,0.634962916,0.508721530,2.609283447,2.458702803,0.127707064,0.022873677,1.298134685,1.896636963,1897.907470703,38.760159,
Latin America and the Caribbean,Cuba,1930,MF,51.729736328,1.602892995,0.990356207,34.339042664,61.935684204,23.375612259,3.027617931,1.081190348,0.780279994,0.625911832,2.957670927,2.787812948,0.141734213,0.028123900,1.344157100,1.996195436,2169.245117188,42,
Latin America and the Caribbean,Cuba,1935,MF,53.488426208,1.744090199,1.093687057,30.412963867,65.526756287,25.477998734,3.184061766,1.158465981,0.897333622,0.716384709,3.160730362,2.975026131,0.153429881,0.032274403,1.371730447,2.061599016,2438.451171875,44.571522,
Latin America and the Caribbean,Cuba,1940,MF,55.247119904,1.379326820,1.197018027,27.715419769,67.937355042,27.059812546,3.367017269,1.245934725,0.990399837,0.780800104,3.311627626,3.111360073,0.164843798,0.035423905,1.392586470,2.114727736,2694.127441406,45,
Latin America and the Caribbean,Cuba,1945,MF,62.687202454,2.949269056,1.300348878,25.842594147,69.577545166,28.322591782,3.514180660,1.314665198,1.065702081,0.830393612,3.423725128,3.211796999,0.174006253,0.037921879,1.408284783,2.155261278,2877,50.930962,
Latin America and the Caribbean,Cuba,1950,MF,70.127281189,6.757387638,2.894215584,23.839733124,70.792945862,29.331731796,3.893586874,1.256822586,1.473736048,1.097165465,3.579644680,3.325779676,0.202447042,0.051418066,1.430414796,2.244525671,3470,58.225,
Latin America and the Caribbean,Cuba,1955,MF,71.707115173,9.834499359,2.988420963,22.692642212,71.238670349,29.324138641,4.634212017,1.474275947,1.481367469,1.116208076,3.662551165,3.383819103,0.226780564,0.051951457,1.442323208,2.285603285,3832,60.87,
Latin America and the Caribbean,Cuba,1960,MF,66.240737915,14.615384102,3.299999952,20.820783615,68.377082825,31.073858261,9.089324951,3.024533510,1.712808013,1.248455405,4.079368114,3.631656170,0.388486862,0.059225269,1.503712177,2.548364401,4237,63.834,
Latin America and the Caribbean,Cuba,1965,MF,100,15.384614944,3.700000048,17.930959702,65.698959351,31.463569641,14.319911957,4.885115147,2.050166607,1.467017770,4.550058365,3.897080660,0.582633972,0.070343718,1.576182604,2.828284502,4539,66.956,
Latin America and the Caribbean,Cuba,1970,MF,100,17.692308426,4.699999809,12.349775314,62.894016266,32.302154541,21.858800888,8.275256157,2.897405386,1.980829597,5.414386272,4.341257572,0.975563824,0.097564653,1.718477368,3.324467182,4815,69.809,
Latin America and the Caribbean,Cuba,1975,MF,100,32.307693481,11,7.043515205,56.851032257,30.136211395,32.346633911,12.595471382,3.758817434,2.685099840,6.484553814,4.775944710,1.579731107,0.128878281,1.912584305,3.861518621,5162,72.138,
Latin America and the Caribbean,Cuba,1980,MF,98,56.153846741,19.5,3.557272911,43.612674713,23.747726440,48.049404144,19.050785065,4.798248291,3.249431372,7.820335865,5.191671371,2.467711449,0.160953552,2.185913086,4.533449173,5823,73.794,
Latin America and the Caribbean,Cuba,1985,MF,95,67.692306519,20.100000381,5.319342613,31.005765915,17.084157944,57.534164429,24.607406616,6.140727997,4.146929264,8.636722565,5.263191223,3.167777777,0.205753252,2.371854782,5.003475189,6552,74.511,
Latin America and the Caribbean,Cuba,1990,MF,94,70,20.899999619,6.510670662,23.087017059,13.123751640,63.086761475,29.135231018,7.315552711,5.089188099,9.207909584,5.310461998,3.649353504,0.248094857,2.511276007,5.334965706,7235,74.638,19.836827897
Latin America and the Caribbean,Cuba,1995,MF,99,77.599998474,12.699999809,7.145198345,17.364212036,10.304820061,67.123352051,32.950519562,8.367233276,6.137352943,9.581541061,5.359506130,3.931942225,0.290091693,2.606879950,5.542503834,7484,75.412,19.324393006
Latin America and the Caribbean,Cuba,2000,MF,99.579048157,80.850738525,22,6.705005169,13.505784988,8.532962799,70.949523926,35.100505829,8.839684486,6.665770531,9.879735947,5.448514938,4.121111393,0.310109019,2.685786486,5.693254948,7714,76.699,15.310175457
Latin America and the Caribbean,Cuba,2005,MF,98.487884521,90.471862793,62,5.019912720,11.815690041,7.657111645,69.698768616,34.601390839,13.465620995,8.343593597,10.359558105,5.574047565,4.349326134,0.436184287,2.817798138,5.920471668,7901,77.688,12.038221075
Latin America and the Caribbean,Cuba,2010,MF,100,88.485763550,95,3.494639397,9.832830429,6.555705070,64.839950562,32.865051270,21.832578659,13.107867241,11.055889130,5.692007542,4.665073395,0.698808730,3.021003008,6.227341175,7962,78.338,11.159999073
Latin America and the Caribbean,Dominican Republic,1820,F,0.157010451,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1825,F,0.200284570,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1830,F,0.255455375,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1835,F,0.325774521,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1840,F,0.383702248,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1845,F,0.449839771,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1850,F,0.674722433,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1855,F,0.859468579,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1860,F,1.094248414,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1865,F,1.392271042,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1870,F,1.770023227,0,0,99.236083984,0.763914526,0.308795065,0.020000001,0.004497704,0.020000001,0.004707883,0.037165403,0.034581289,0.002089954,0.000494158,1.003723502,1.069027901,65.372863770,,
Latin America and the Caribbean,Dominican Republic,1875,F,2.247954607,0,0,99.024322510,0.975677252,0.361924052,0.020000000,0.004010785,0.020000000,0.004729797,0.045102850,0.042528041,0.002080216,0.000494596,1.004520416,1.069540858,84.774833679,,
Latin America and the Caribbean,Dominican Republic,1880,F,2.851225853,0,0,98.757072449,1.242927670,0.438267499,0.020000000,0.003783573,0.020000000,0.004785601,0.055407237,0.052835856,0.002075671,0.000495712,1.005556107,1.070650935,103.972175598,,
Latin America and the Caribbean,Dominican Republic,1885,F,3.610474825,0,0,98.419822693,1.580172658,0.526183605,0.019999998,0.003551646,0.019999998,0.004898508,0.068159685,0.065590680,0.002071033,0.000497971,1.006839275,1.072080612,119.942512512,,
Latin America and the Caribbean,Dominican Republic,1890,F,4.562504292,0,0,97.995491028,2.004512787,0.642114401,0.020000001,0.003441692,0.020000001,0.005045481,0.084368557,0.081798814,0.002068834,0.000500909,1.008472562,1.074101448,135.739868164,,
Latin America and the Caribbean,Dominican Republic,1895,F,5.750747204,0,0,97.461799622,2.538207531,0.783767402,0.020000003,0.003359179,0.020000003,0.005235863,0.104631156,0.102059253,0.002067184,0.000504722,1.010518074,1.076684237,135.279083252,,
Latin America and the Caribbean,Dominican Republic,1900,F,7.225266457,0,0,96.792030334,3.207969189,0.967680752,0.019999998,0.003354192,0.019999998,0.005455879,0.130245686,0.127669498,0.002067084,0.000509111,1.013109803,1.080055714,134.815628052,,
Latin America and the Caribbean,Dominican Republic,1905,F,9.041969299,0,0,86.384788513,13.071515083,4.014718056,0.435669839,0.078130178,0.140522838,0.035357870,0.578096926,0.547158539,0.027420767,0.003517620,1.059513330,1.269456744,154.929031372,,
Latin America and the Caribbean,Dominican Republic,1910,F,11.260606766,0,0,77.143180847,21.780336380,6.273997784,0.843368053,0.147406295,0.258997291,0.074380882,0.966662169,0.907771945,0.052222684,0.006667571,1.101492643,1.397598863,178.186462402,,
Latin America and the Caribbean,Dominican Republic,1915,F,13.941103935,0,0,71.044898987,27.471731186,7.772610188,1.155179739,0.205828160,0.349923611,0.108819045,1.228130460,1.147636414,0.071319170,0.009174894,1.130673051,1.483058095,202.215179443,,
Latin America and the Caribbean,Dominican Republic,1920,F,17.137817383,0,0,59.136459351,39.430950165,11.240890503,1.053971052,0.185095489,0.387792826,0.135447606,1.686254144,1.606661081,0.069128320,0.010464802,1.183676720,1.556359291,225.205062866,,
Latin America and the Caribbean,Dominican Republic,1925,F,20.891637802,0,0,54.099792480,44.159038544,12.520169258,1.298580289,0.236394405,0.448895901,0.169554770,1.901198745,1.805224776,0.083604850,0.012369069,1.209394574,1.620250702,268.572875977,,
Latin America and the Caribbean,Dominican Republic,1930,F,25.220413208,0,0,49.922351837,48.127208710,13.613856316,1.459136367,0.274602264,0.495466053,0.201676488,2.077036381,1.969508052,0.093585461,0.013942845,1.230848312,1.669480920,318.295532227,26,
Latin America and the Caribbean,Dominican Republic,1935,F,30.109003067,1.633475661,0.014686568,46.024574280,51.846427917,14.648745537,1.595429897,0.310083508,0.535907149,0.234584853,2.240318537,2.122735500,0.102173299,0.015409790,1.251110911,1.713813901,373,29.9,
Latin America and the Caribbean,Dominican Republic,1940,F,35.501247406,1.741415024,0.080162652,43.058509827,54.369289398,15.388670921,1.928573012,0.388669461,0.644942462,0.277815849,2.389217854,2.247149706,0.123612858,0.018455151,1.269879222,1.781650186,423.247772217,34,
Latin America and the Caribbean,Dominican Republic,1945,F,46.936962128,2.155967474,0.163214698,39.392723083,57.869205475,16.417949677,2.079269886,0.426628053,0.699222982,0.299756199,2.548960447,2.395324230,0.133656740,0.019979533,1.290327430,1.827157021,479.137878418,,
Latin America and the Caribbean,Dominican Republic,1950,F,58.372680664,3.098936319,0.204213321,36.555812836,60.322185516,17.515178680,2.305367947,0.492997438,0.816630721,0.334858716,2.696543455,2.522440910,0.151072517,0.023029832,1.309511781,1.889109373,598,44.418,
Latin America and the Caribbean,Dominican Republic,1955,F,69.808395386,2.885370731,0.310816616,36.752040863,59.850135803,17.313751221,2.571721315,0.542437255,0.826101303,0.336107075,2.705313921,2.518785954,0.163283676,0.023244195,1.310660720,1.901875377,696,47.926,
Latin America and the Caribbean,Dominican Republic,1960,F,52.888889313,5.441622257,0.730000019,34.458423615,61.439163208,16.597543716,3.314532995,0.705034375,0.787880182,0.323702693,2.803432465,2.587245941,0.193954825,0.022231678,1.323584080,1.936838031,812,51.602,
Latin America and the Caribbean,Dominican Republic,1965,F,46.952381134,9.231887817,1.399999976,34.615028381,54.985145569,8.386837959,9.377278328,2.006870985,1.022547007,0.397415042,3.030129671,2.525149107,0.476581365,0.028399218,1.353932023,2.210259676,947,54.993,
Latin America and the Caribbean,Dominican Republic,1970,F,51.809524536,15.711542130,5.5,32.366161346,49.766609192,5.375803471,16.418125153,4.537321091,1.474464297,0.502395689,3.603304148,2.727827787,0.835939288,0.039537184,1.433803082,2.633611202,1120,58.093,
Latin America and the Caribbean,Dominican Republic,1975,F,52.349205017,21.892770767,8.899999619,30.165180206,47.832187653,7.623322487,19.587038040,4.682129860,2.415592909,0.763804138,4.069470882,2.983823299,1.022059679,0.063587971,1.502224565,2.851034641,1339,60.764,
Latin America and the Caribbean,Dominican Republic,1980,F,57.746032715,33.354869843,12,27.855602264,44.565681458,9.268536568,23.796278000,6.257920742,3.782441378,1.191697121,4.673188210,3.269749641,1.303956032,0.099482685,1.595710039,3.215878963,1589,62.861,
Latin America and the Caribbean,Dominican Republic,1985,F,68,45.268722534,16.179775238,25.620489120,39.995319366,9.077636719,28.675199509,8.446023941,5.708994389,1.822592974,5.344339848,3.535240412,1.658468127,0.150631800,1.706482053,3.630277395,1852,64.692,
Latin America and the Caribbean,Dominican Republic,1990,F,70,61.438022614,21.815427780,21.464298248,35.900714874,9.894446373,34.338359833,11.291536331,8.296625137,2.692935944,6.069918156,3.931953907,1.918172479,0.219791278,1.834903359,4.076642513,2119,66.574,5.046349793
Latin America and the Caribbean,Dominican Republic,1995,F,86.319999695,37.955535889,24,17.314218521,36.213478088,12.016376495,35.821884155,13.334435463,10.650416374,3.585719109,6.638959885,4.235233784,2.119003057,0.284722775,1.942345023,4.359604836,2380,68.164,6.154966675
Latin America and the Caribbean,Dominican Republic,2000,F,100,63.541034698,32.5,14.017856598,35.350631714,12.296276093,37.428833008,15.430773735,13.202677727,4.534207344,7.167723179,4.467297554,2.345687866,0.354737788,2.047812939,4.614928246,2640,69.429,7.318038880
Latin America and the Caribbean,Dominican Republic,2005,F,95.677833557,67.182685852,41,11.383309364,33.631793976,12.980114937,39.067874908,18.532283783,15.917020798,5.553541660,7.753993511,4.697451115,2.627131224,0.429411322,2.171459198,4.871070862,2893,70.771,8.073917254
Latin America and the Caribbean,Dominican Republic,2010,F,95.046737671,70.773521423,46.951679230,6.930159092,26.780757904,10.166830063,53.911239624,27.291873932,12.377839088,4.749018192,8.471055031,5.085772514,3.042746067,0.342537016,2.332884550,5.108951092,3165,72.046,7.494610565
Latin America and the Caribbean,Dominican Republic,1820,M,0.183694273,0.010000000,0.010000000,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1825,M,0.223718658,0.010000000,0.010000000,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1830,M,0.272199094,0.010000000,0.010000000,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1835,M,0.330837965,0.010000000,0.010000000,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1840,M,0.433272660,0.010000000,0.010000000,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1845,M,0.507733524,0.010000000,0.010000000,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1850,M,0.759233415,0.010000000,0.010000000,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1855,M,3.026970148,0.010000000,0.010000000,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1860,M,5.239111423,0.010000000,0.010000000,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1865,M,7.383271217,0.010000000,0.010000000,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1870,M,9.990078926,0.010000000,0.010000000,97.355819702,2.644181490,0.581558406,0.019999998,0.004551182,0.019999998,0.009395987,0.101851128,0.099172190,0.002091023,0.000587919,1.010237217,1.078563690,68.730560303,,
Latin America and the Caribbean,Dominican Republic,1875,M,12.667614937,0.010000000,0.010000000,95.894569397,4.105415344,0.918942511,0.019999998,0.004895921,0.019999998,0.009473366,0.155818120,0.153130725,0.002097918,0.000589465,1.015703797,1.085864663,88.946121216,,
Latin America and the Caribbean,Dominican Republic,1880,M,13.959629059,0.010000000,0.010000000,94.125564575,5.874439240,1.338594198,0.020000001,0.004995953,0.020000001,0.009519609,0.221481308,0.218791008,0.002099919,0.000590387,1.022395253,1.094415784,108.861328125,,
Latin America and the Caribbean,Dominican Republic,1885,M,12.849779129,0.010000000,0.010000000,92.239242554,7.760763645,1.840672493,0.020000003,0.005102801,0.020000003,0.009512302,0.293135405,0.290443093,0.002102056,0.000590244,1.029747367,1.103783488,125.318382263,,
Latin America and the Caribbean,Dominican Republic,1890,M,13.403577805,0.010000000,0.010000000,90.695304871,9.304682732,2.255899429,0.019999998,0.005094983,0.019999998,0.009473221,0.351908803,0.349217445,0.002101900,0.000589470,1.035817385,1.111361861,141.521575928,,
Latin America and the Caribbean,Dominican Republic,1895,M,15.617238998,0.010000000,0.010000000,89.591575623,10.408405304,2.601179361,0.019999998,0.005062605,0.019999998,0.009393188,0.395376652,0.392687500,0.002101252,0.000587896,1.040329695,1.116971970,140.736785889,,
Latin America and the Caribbean,Dominican Republic,1900,M,17.493494034,0.010000000,0.010000000,88.453941345,11.546052933,2.966343641,0.019999998,0.004957234,0.019999998,0.009285211,0.440456748,0.437771916,0.002099145,0.000585694,1.045030117,1.122715712,139.948028564,,
Latin America and the Caribbean,Dominican Republic,1905,M,15.306084633,0.010000000,0.010000000,79.659049988,19.821249008,5.355758190,0.417332172,0.073787808,0.135205880,0.027418515,0.817996264,0.788462400,0.026281398,0.003252476,1.085238338,1.296557307,160.471069336,,
Latin America and the Caribbean,Dominican Republic,1910,M,13.651849747,0.010000000,0.010000000,72.035430908,26.913431168,7.273720264,0.823981285,0.177152857,0.253362000,0.095477179,1.148935914,1.090255141,0.051704027,0.006976786,1.121754050,1.430586576,184.146499634,,
Latin America and the Caribbean,Dominican Republic,1915,M,11.281546593,0.010000000,0.010000000,67.239486694,31.285072327,8.400386810,1.149072647,0.249366924,0.348120242,0.145554721,1.362106323,1.280395389,0.071837462,0.009873475,1.145923257,1.513998628,208.504104614,,
Latin America and the Caribbean,Dominican Republic,1920,M,72.874412537,1.701416612,0.010000000,66.528373718,32.092147827,8.527719498,1.026299834,0.255156606,0.362951249,0.182268068,1.380787611,1.301951051,0.067932203,0.010904367,1.148065925,1.523905158,231.674362183,,
Latin America and the Caribbean,Dominican Republic,1925,M,52.307697296,1.428126097,0.010000000,57.215316772,40.527133942,10.835271835,1.895217419,0.378600687,0.431434423,0.214722887,1.802661061,1.680471182,0.109266780,0.012923146,1.197535992,1.637370825,275.643554688,,
Latin America and the Caribbean,Dominican Republic,1930,M,36.169025421,1.206266642,0.010000000,43.896820068,53.644039154,14.489753723,2.042332172,0.389481783,0.483313739,0.234865665,2.328397751,2.195552588,0.118481748,0.014363487,1.262179255,1.731632710,325.903015137,26,
Latin America and the Caribbean,Dominican Republic,1935,M,31.036026001,1.040768504,0.240875006,43.462181091,53.779495239,14.490161896,2.219997168,0.398390949,0.540654778,0.248271257,2.358714342,2.213728905,0.129206985,0.015778461,1.266011477,1.753124475,381,29.9,
Latin America and the Caribbean,Dominican Republic,1940,M,35.501247406,1.243549705,0.438515037,47.720825195,49.063564301,13.144428253,2.646329880,0.429059148,0.570602775,0.251736999,2.224373341,2.059255838,0.148670539,0.016446823,1.249117494,1.748815656,434.051910400,34,
Latin America and the Caribbean,Dominican Republic,1945,M,58.185077667,1.890611649,0.677018225,48.123954773,48.169910431,12.871088982,2.987492085,0.452378273,0.679389536,0.273150980,2.239604473,2.051243067,0.169310629,0.019050779,1.251021504,1.782758474,493.307006836,,
Latin America and the Caribbean,Dominican Republic,1950,M,45.684490204,2.582687855,0.898449898,45.169246674,50.704959869,13.551385880,3.455711603,0.431415230,0.670079529,0.273444027,2.381170034,2.175237894,0.187061533,0.018870469,1.268857598,1.801105976,632,44.418,
Latin America and the Caribbean,Dominican Republic,1955,M,98.938499451,2.725235939,1.008462906,42.541957855,53.582099915,14.401279449,3.181875706,0.475632399,0.694067717,0.278977841,2.469950676,2.272058249,0.178431734,0.019460857,1.280172825,1.826303720,731,47.926,
Latin America and the Caribbean,Dominican Republic,1960,M,54.579818726,5.467207432,1.887484670,34.653366089,61.464351654,16.312259674,3.044115305,0.525313854,0.805695593,0.295738250,2.766928434,2.564286709,0.180612639,0.022028696,1.318761230,1.902676821,850,51.602,
